ComID,CodRIP,CodREG,CodPROV,CodCOM,CodUTS,Name,Area (m2),UTM X (m E),UTM Y (m N),Lat (Deg N),Lon (Deg E),EOBS Points
259,1,1,1,201,1263,Sestriere,2.55E+07,333000.4695,4.98E+06,44.96014085,6.882596869,4
260,1,1,1,201,1264,Settimo Rottaro,6.44E+06,421184.5032,5.03E+06,45.40647683,7.992850267,4
261,1,1,1,201,1265,Settimo Torinese,3.12E+07,403593.9343,5.00E+06,45.14582119,7.773695353,4
262,1,1,1,201,1266,Settimo Vittone,2.34E+07,410753.0553,5.05E+06,45.56741929,7.856298296,4
263,1,1,1,201,1267,Sparone,3.00E+07,385109.9796,5.03E+06,45.40877103,7.531808737,4
264,1,1,1,201,1268,Strambinello,2.15E+06,403560.1049,5.03E+06,45.41737321,7.767398137,4
265,1,1,1,201,1269,Strambino,2.23E+07,414131.1009,5.03E+06,45.38351253,7.903162091,4
266,1,1,1,201,1270,Susa,1.13E+07,348644.0832,5.00E+06,45.13507034,7.075083268,4
267,1,1,1,201,1271,Tavagnasco,8.56E+06,406758.0582,5.04E+06,45.54145096,7.805652466,4
268,1,1,1,201,1272,Torino,1.30E+08,395930.4998,4.99E+06,45.07168825,7.677927615,5
269,1,1,1,201,1273,Torrazza Piemonte,1.01E+07,419829.2704,5.01E+06,45.2183591,7.978916261,4
270,1,1,1,201,1274,Torre Canavese,5.24E+06,403156.6056,5.03E+06,45.39796526,7.762664851,4
271,1,1,1,201,1275,Torre Pellice,2.16E+07,357390.9421,4.97E+06,44.8244095,7.196095117,4
272,1,1,1,201,1276,Trana,1.59E+07,374378.204,4.99E+06,45.02914265,7.405315685,4
273,1,1,1,201,1278,Traversella,3.92E+07,398175.3521,5.04E+06,45.5279666,7.696026937,4
274,1,1,1,201,1279,Traves,1.04E+07,376004.0178,5.01E+06,45.2618931,7.419534322,4
275,1,1,1,201,1280,Trofarello,1.22E+07,401016.8148,4.98E+06,44.97534392,7.744650529,4
276,1,1,1,201,1281,Usseaux,3.85E+07,343114.2636,4.99E+06,45.04920079,7.007744793,4
277,1,1,1,201,1282,Usseglio,9.88E+07,356391.3932,5.01E+06,45.22781604,7.170643564,5
278,1,1,1,201,1283,Vaie,7.26E+06,365761.7495,4.99E+06,45.09546117,7.293963787,4
279,1,1,1,201,1284,Val della Torre,3.64E+07,377928.0818,5.00E+06,45.15410081,7.446995381,4
280,1,1,1,201,1285,Valgioie,8.83E+06,368830.2683,4.99E+06,45.0767148,7.333506972,4
281,1,1,1,201,1286,Vallo Torinese,5.93E+06,380879.6387,5.01E+06,45.22602939,7.482634845,4
282,1,1,1,201,1287,Valperga,1.16E+07,395068.1725,5.02E+06,45.36826549,7.660023385,4
283,1,1,1,201,1288,Valprato Soana,7.15E+07,386183.035,5.05E+06,45.55364385,7.541788257,4
284,1,1,1,201,1289,Varisella,2.26E+07,380103.4986,5.01E+06,45.19922118,7.473465806,4
285,1,1,1,201,1290,Vauda Canavese,6.94E+06,393209.171,5.01E+06,45.27760619,7.638457642,4
286,1,1,1,201,1291,Venaus,1.87E+07,341916.3343,5.00E+06,45.17253825,6.98820251,4
287,1,1,1,201,1292,Venaria Reale,2.08E+07,391430.8524,5.00E+06,45.14073656,7.619101169,4
288,1,1,1,201,1293,Verolengo,2.87E+07,420298.6385,5.01E+06,45.19783749,7.985259292,4
289,1,1,1,201,1294,Verrua Savoia,3.19E+07,429748.4668,5.00E+06,45.15840115,8.106189781,4
290,1,1,1,201,1295,Vestignè,1.22E+07,417040.8583,5.03E+06,45.38918862,7.940223572,4
291,1,1,1,201,1296,Vialfrè,4.82E+06,407210.8286,5.03E+06,45.37706248,7.814901305,4
292,1,1,1,201,1298,Vidracco,3.16E+06,402062.4488,5.03E+06,45.42795981,7.748022494,4
293,1,1,1,201,1299,Vigone,4.07E+07,381174.3394,4.97E+06,44.83744559,7.496598955,4
294,1,1,1,201,1300,Villafranca Piemonte,5.18E+07,380161.5802,4.96E+06,44.79583536,7.484875656,4
295,1,1,1,201,1301,Villanova Canavese,4.17E+06,385999.303,5.01E+06,45.23670222,7.54757778,4
296,1,1,1,201,1302,Villarbasse,1.05E+07,379808.5546,4.99E+06,45.04456908,7.473840233,4
297,1,1,1,201,1303,Villar Dora,5.65E+06,372471.7235,5.00E+06,45.11477215,7.378694332,4
298,1,1,1,201,1304,Villareggia,1.17E+07,419668.6987,5.02E+06,45.29179785,7.975551451,4
299,1,1,1,201,1305,Villar Focchiardo,2.57E+07,359376.1936,4.99E+06,45.09346044,7.212872022,4
300,1,1,1,201,1306,Villar Pellice,6.03E+07,352455.1161,4.96E+06,44.78898256,7.134802942,4
301,1,1,1,201,1307,Villar Perosa,1.13E+07,362653.4417,4.98E+06,44.91938985,7.259801167,4
302,1,1,1,201,1308,Villastellone,1.97E+07,400566.7868,4.97E+06,44.91677644,7.740224921,4
303,1,1,1,201,1309,Vinovo,1.75E+07,391848.1854,4.98E+06,44.9553698,7.628845874,4
304,1,1,1,201,1310,Virle Piemonte,1.43E+07,387483.1114,4.97E+06,44.86218053,7.575808866,4
305,1,1,1,201,1311,Vische,1.73E+07,416903.3819,5.02E+06,45.34252336,7.939339883,4
306,1,1,1,201,1312,Vistrorio,4.72E+06,402422.9731,5.03E+06,45.44506041,7.752254365,4
307,1,1,1,201,1313,Viù,8.41E+07,372268.4367,5.01E+06,45.22527972,7.372965839,5
308,1,1,1,201,1314,Volpiano,3.22E+07,404466.1252,5.01E+06,45.19461718,7.783751577,4
309,1,1,1,201,1315,Volvera,2.09E+07,382397.8235,4.98E+06,44.95980213,7.50891898,4
310,1,1,1,201,1316,Mappano,9.78E+06,398114.5425,5.00E+06,45.15096193,7.703879821,4
311,1,1,1,201,1317,Val di Chy,1.40E+07,404031.6957,5.03E+06,45.46192788,7.772459676,4
312,1,1,1,201,1318,Valchiusa,5.05E+07,399019.0256,5.04E+06,45.52052217,7.707001684,5
313,1,1,2,2,2002,Alagna Valsesia,1.34E+08,415905.6523,5.08E+06,45.84319611,7.917016444,4
314,1,1,2,2,2003,Albano Vercellese,1.42E+07,451580.677,5.03E+06,45.42522876,8.38106548,4
315,1,1,2,2,2004,Alice Castello,2.45E+07,428395.3741,5.02E+06,45.36935645,8.085593778,4
316,1,1,2,2,2006,Arborio,2.29E+07,451179.4775,5.04E+06,45.49137038,8.375206957,4
317,1,1,2,2,2007,Asigliano Vercellese,2.63E+07,453789.8906,5.01E+06,45.26479782,8.410971595,4
318,1,1,2,2,2008,Balmuccia,1.01E+07,433324.8096,5.07E+06,45.82093555,8.141686584,4
319,1,1,2,2,2009,Balocco,1.68E+07,444108.5924,5.03E+06,45.4612756,8.285096102,4
320,1,1,2,2,2011,Bianzè,4.21E+07,432751.1666,5.02E+06,45.29980797,8.142268833,4
321,1,1,2,2,2014,Boccioleto,3.39E+07,428642.8,5.08E+06,45.8319608,8.081233306,4
322,1,1,2,2,2015,Borgo d'Ale,3.97E+07,425795.9016,5.02E+06,45.35063691,8.052710382,4
323,1,1,2,2,2016,Borgosesia,4.05E+07,442389.656,5.06E+06,45.73083689,8.259572468,4
324,1,1,2,2,2017,Borgo Vercelli,1.89E+07,458214.2847,5.02E+06,45.36054373,8.466470592,4
325,1,1,2,2,2021,Buronzo,2.51E+07,442470.9873,5.04E+06,45.48425881,8.263850398,4
326,1,1,2,2,2025,Campertogno,3.43E+07,421581.5627,5.07E+06,45.79111396,7.991053289,4
327,1,1,2,2,2029,Carcoforo,2.27E+07,425682.5686,5.08E+06,45.91424146,8.041705218,4
328,1,1,2,2,2030,Caresana,2.35E+07,461455.0297,5.01E+06,45.2213969,8.509051136,4
329,1,1,2,2,2031,Caresanablot,1.07E+07,451494.8307,5.02E+06,45.36044536,8.380676132,4
330,1,1,2,2,2032,Carisio,3.02E+07,437898.8219,5.03E+06,45.42473631,8.206179833,4
331,1,1,2,2,2033,Casanova Elvo,1.63E+07,444492.5262,5.03E+06,45.39808783,8.290798789,4
332,1,1,2,2,2035,San Giacomo Vercellese,9.62E+06,447626.3944,5.04E+06,45.48987851,8.329753139,4
333,1,1,2,2,2041,Cervatto,9.54E+06,433484.3605,5.08E+06,45.87425173,8.142922003,4
334,1,1,2,2,2042,Cigliano,2.58E+07,423054.4752,5.02E+06,45.28758081,8.018802317,4
335,1,1,2,2,2043,Civiasco,7.37E+06,446126.7247,5.07E+06,45.81335931,8.306580638,4
336,1,1,2,2,2045,Collobiano,8.79E+06,448961.7671,5.03E+06,45.39794617,8.347902509,4
337,1,1,2,2,2047,Costanzana,2.03E+07,450294.4555,5.01E+06,45.22412178,8.366868169,4
338,1,1,2,2,2048,Cravagliana,3.51E+07,437746.0492,5.08E+06,45.86582628,8.197956706,4
339,1,1,2,2,2049,Crescentino,4.81E+07,430478.4928,5.01E+06,45.20331358,8.114782163,4
340,1,1,2,2,2052,Crova,1.42E+07,440243.1032,5.02E+06,45.3196233,8.237559816,4
341,1,1,2,2,2054,Desana,1.71E+07,448235.4881,5.01E+06,45.26154225,8.340208742,4
342,1,1,2,2,2057,Fobello,2.89E+07,432534.4427,5.08E+06,45.9081012,8.130153656,4
343,1,1,2,2,2058,Fontanetto Po,2.29E+07,436214.5673,5.01E+06,45.19980587,8.187869576,4
344,1,1,2,2,2059,Formigliana,1.67E+07,443698.5441,5.03E+06,45.43184631,8.280225581,4
345,1,1,2,2,2061,Gattinara,3.40E+07,449874.1492,5.05E+06,45.60455062,8.357212916,4
346,1,1,2,2,2062,Ghislarengo,1.25E+07,451156.8888,5.04E+06,45.52667789,8.374526927,4
347,1,1,2,2,2065,Greggio,1.17E+07,451601.1641,5.03E+06,45.45626892,8.380988017,4
348,1,1,2,2,2066,Guardabosone,6.37E+06,438974.4596,5.06E+06,45.72014222,8.21582881,4
349,1,1,2,2,2067,Lamporo,9.91E+06,429321.8332,5.01E+06,45.23256342,8.099592852,4
350,1,1,2,2,2068,Lenta,1.92E+07,450597.8846,5.05E+06,45.5577483,8.367019872,4
351,1,1,2,2,2070,Lignana,2.21E+07,446624.6683,5.02E+06,45.28784788,8.319362803,4
352,1,1,2,2,2071,Livorno Ferraris,5.81E+07,430157.9678,5.01E+06,45.26495144,8.109738984,5
353,1,1,2,2,2072,Lozzolo,6.38E+06,447240.8879,5.05E+06,45.62486996,8.323200965,4
354,1,1,2,2,2078,Mollia,1.38E+07,424009.7241,5.08E+06,45.82511965,8.021699388,4
355,1,1,2,2,2079,Moncrivello,1.94E+07,421276.333,5.02E+06,45.32350161,7.995493433,4
356,1,1,2,2,2082,Motta de' Conti,1.17E+07,463301.1026,5.00E+06,45.18904726,8.532829505,4
357,1,1,2,2,2088,Olcenengo,1.67E+07,446469.8614,5.02E+06,45.35589115,8.316571099,4
358,1,1,2,2,2089,Oldenico,6.68E+06,451982.7924,5.03E+06,45.39495323,8.386533489,4
359,1,1,2,2,2090,Palazzolo Vercellese,1.46E+07,439705.8698,5.00E+06,45.18622281,8.232504237,4
360,1,1,2,2,2091,Pertengo,8.66E+06,454090.4457,5.01E+06,45.23327164,8.415126342,4
361,1,1,2,2,2093,Pezzana,1.70E+07,460746.0315,5.01E+06,45.26036001,8.499678737,4
362,1,1,2,2,2096,Pila,8.62E+06,427689.9389,5.07E+06,45.75673172,8.070216602,4
363,1,1,2,2,2097,Piode,1.34E+07,425349.8011,5.07E+06,45.7603468,8.040064381,4
364,1,1,2,2,2102,Postua,1.64E+07,437699.9461,5.07E+06,45.73878433,8.199185055,4
365,1,1,2,2,2104,Prarolo,1.18E+07,459188.0392,5.01E+06,45.28121095,8.479630449,4
366,1,1,2,2,2107,Quarona,1.67E+07,442001.9742,5.07E+06,45.76514836,8.254132981,4
367,1,1,2,2,2108,Quinto Vercellese,1.11E+07,449362.9755,5.03E+06,45.37795145,8.353256677,4
368,1,1,2,2,2110,Rassa,4.37E+07,420546.629,5.07E+06,45.75085731,7.978472847,4
369,1,1,2,2,2113,Rimella,2.58E+07,437346.0143,5.09E+06,45.91941234,8.192026161,4
370,1,1,2,2,2115,Rive,9.22E+06,454089.1712,5.01E+06,45.20986465,8.415350063,4
371,1,1,2,2,2116,Roasio,2.80E+07,444691.1424,5.05E+06,45.59628635,8.29085287,4
372,1,1,2,2,2118,Ronsecco,2.49E+07,442480.0101,5.01E+06,45.26184687,8.266845382,4
373,1,1,2,2,2121,Rossa,1.16E+07,431930.96,5.08E+06,45.85394843,8.123225081,4
374,1,1,2,2,2122,Rovasenda,2.95E+07,446585.5186,5.04E+06,45.53547453,8.315880379,4
375,1,1,2,2,2126,Salasco,1.21E+07,443893.8243,5.02E+06,45.32002638,8.284134433,4
376,1,1,2,2,2127,Sali Vercellese,8.99E+06,446329.0167,5.02E+06,45.30670782,8.315365754,4
377,1,1,2,2,2128,Saluggia,3.18E+07,423723.2592,5.01E+06,45.23551495,8.028219259,4
378,1,1,2,2,2131,San Germano Vercellese,3.10E+07,442001.0817,5.02E+06,45.35562024,8.259520886,4
379,1,1,2,2,2133,Santhià ,5.29E+07,436987.1739,5.03E+06,45.38309339,8.1951181,4
380,1,1,2,2,2134,Scopa,2.23E+07,432023.9814,5.07E+06,45.78681733,8.125474952,4
381,1,1,2,2,2135,Scopello,1.82E+07,429435.4554,5.07E+06,45.76222315,8.09257198,4
382,1,1,2,2,2137,Serravalle Sesia,2.07E+07,446166.1028,5.06E+06,45.67289012,8.308823118,4
383,1,1,2,2,2142,Stroppiana,1.87E+07,457398.239,5.01E+06,45.22869895,8.457310144,4
384,1,1,2,2,2147,Tricerro,1.20E+07,446069.9705,5.01E+06,45.23320165,8.312948759,4
385,1,1,2,2,2148,Trino,7.04E+07,442424.4881,5.01E+06,45.21765159,8.266706427,4
386,1,1,2,2,2150,Tronzano Vercellese,4.41E+07,436207.9214,5.02E+06,45.32060722,8.18606068,4
387,1,1,2,2,2152,Valduggia,2.87E+07,449307.3193,5.06E+06,45.72841626,8.348508847,4
388,1,1,2,2,2156,Varallo,1.03E+08,442219.1108,5.08E+06,45.83208235,8.256035123,4
389,1,1,2,2,2158,Vercelli,7.98E+07,453863.7501,5.02E+06,45.32005922,8.411341644,4
390,1,1,2,2,2163,Villarboit,2.55E+07,447720.03,5.03E+06,45.44007771,8.331540293,4
391,1,1,2,2,2164,Villata,1.45E+07,454996.1262,5.03E+06,45.38694197,8.425112999,4
392,1,1,2,2,2166,Vocca,2.02E+07,435948.6027,5.07E+06,45.81261087,8.175585745,4
393,1,1,2,2,2170,Alto Sermenza,6.02E+07,424636.2678,5.08E+06,45.87660915,8.028869775,4
394,1,1,2,2,2171,Cellio con Breia,1.69E+07,446489.4952,5.07E+06,45.76041387,8.311901742,4
395,1,1,3,3,3001,Agrate Conturbia,1.47E+07,466465.4639,5.06E+06,45.66627276,8.5694988,4
396,1,1,3,3,3002,Ameno,1.03E+07,457367.0538,5.07E+06,45.78820351,8.451505377,4
397,1,1,3,3,3006,Armeno,3.14E+07,458407.3522,5.08E+06,45.83180519,8.464471654,4
398,1,1,3,3,3008,Arona,1.53E+07,464452.8986,5.07E+06,45.75985612,8.542900096,4
399,1,1,3,3,3012,Barengo,1.95E+07,461867.6843,5.05E+06,45.57068612,8.511305629,4
400,1,1,3,3,3016,Bellinzago Novarese,3.84E+07,472101.2986,5.04E+06,45.55388042,8.642563733,4
401,1,1,3,3,3018,Biandrate,1.18E+07,459001.6508,5.03E+06,45.45086352,8.47568898,4
402,1,1,3,3,3019,Boca,9.47E+06,453887.3049,5.06E+06,45.68067817,8.407874077,4
403,1,1,3,3,3021,Bogogno,8.34E+06,463705.7474,5.06E+06,45.66231878,8.534103592,4
404,1,1,3,3,3022,Bolzano Novarese,3.67E+06,457043.3269,5.07E+06,45.76157647,8.447603425,4
405,1,1,3,3,3023,Borgolavezzaro,2.13E+07,475850.0455,5.02E+06,45.31674763,8.691885606,4
406,1,1,3,3,3024,Borgomanero,3.17E+07,458735.2934,5.06E+06,45.69773832,8.469965269,4
407,1,1,3,3,3025,Borgo Ticino,1.31E+07,468780.6478,5.06E+06,45.69240318,8.599033494,4
408,1,1,3,3,3026,Briga Novarese,5.25E+06,457836.4128,5.06E+06,45.7316043,8.458092133,4
409,1,1,3,3,3027,Briona,2.43E+07,461283.5991,5.04E+06,45.53346838,8.504147528,4
410,1,1,3,3,3030,Caltignaga,2.25E+07,466911.7501,5.04E+06,45.52643407,8.576281779,4
411,1,1,3,3,3032,Cameri,4.08E+07,473844.1503,5.04E+06,45.51443168,8.665127247,4
412,1,1,3,3,3036,Carpignano Sesia,1.48E+07,454698.0386,5.04E+06,45.54098785,8.41972691,4
413,1,1,3,3,3037,Casalbeltrame,1.65E+07,458979.869,5.03E+06,45.42849309,8.475617685,4
414,1,1,3,3,3039,Casaleggio Novara,1.03E+07,461153.2532,5.04E+06,45.48733347,8.502884456,4
415,1,1,3,3,3040,Casalino,3.96E+07,463018.0315,5.03E+06,45.38398197,8.527610843,4
416,1,1,3,3,3041,Casalvolone,1.72E+07,458390.7268,5.03E+06,45.40053649,8.468348755,4
417,1,1,3,3,3042,Castellazzo Novarese,1.13E+07,460536.6832,5.04E+06,45.51173171,8.494776147,4
418,1,1,3,3,3043,Castelletto sopra Ticino,1.49E+07,470484.9129,5.06E+06,45.71151821,8.620793067,4
419,1,1,3,3,3044,Cavaglietto,6.51E+06,460873.026,5.05E+06,45.59942817,8.498302365,4
420,1,1,3,3,3045,Cavaglio d'Agogna,9.66E+06,458957.6224,5.05E+06,45.61034415,8.473640402,4
421,1,1,3,3,3047,Cavallirio,8.39E+06,453518.2433,5.06E+06,45.66216922,8.403331724,4
422,1,1,3,3,3049,Cerano,3.30E+07,483588.1874,5.03E+06,45.4040795,8.790289424,4
423,1,1,3,3,3051,Colazza,2.86E+06,460384.5582,5.07E+06,45.79155026,8.490296634,4
424,1,1,3,3,3052,Comignago,4.45E+06,465786.2192,5.06E+06,45.71577159,8.560391339,4
425,1,1,3,3,3055,Cressa,7.51E+06,461727.3415,5.05E+06,45.64546749,8.508854812,4
426,1,1,3,3,3058,Cureggio,8.85E+06,457556.661,5.06E+06,45.66804543,8.455114353,4
427,1,1,3,3,3060,Divignano,5.26E+06,468676.8819,5.06E+06,45.65606144,8.597961086,4
428,1,1,3,3,3062,Dormelletto,7.14E+06,466855.3566,5.06E+06,45.73453126,8.573985989,4
429,1,1,3,3,3065,Fara Novarese,9.55E+06,457649.7033,5.05E+06,45.5587218,8.457364197,4
430,1,1,3,3,3066,Fontaneto d'Agogna,2.06E+07,458542.7008,5.05E+06,45.64049585,8.468034003,4
431,1,1,3,3,3068,Galliate,2.91E+07,477508.4458,5.04E+06,45.48527198,8.71218975,4
432,1,1,3,3,3069,Garbagna Novarese,1.03E+07,473539.4121,5.03E+06,45.39139599,8.661961527,4
433,1,1,3,3,3070,Gargallo,3.73E+06,454122.9553,5.06E+06,45.72505135,8.410433794,4
434,1,1,3,3,3073,Ghemme,2.05E+07,455168.3653,5.05E+06,45.59728362,8.425177371,4
435,1,1,3,3,3076,Gozzano,1.24E+07,455529.0561,5.07E+06,45.74863534,8.428262982,4
436,1,1,3,3,3077,Granozzo con Monticello,1.88E+07,467748.4552,5.02E+06,45.36918206,8.588142373,4
437,1,1,3,3,3079,Grignasco,1.44E+07,448954.8979,5.06E+06,45.68860921,8.344445119,4
438,1,1,3,3,3082,Invorio,1.70E+07,459598.0916,5.07E+06,45.75787153,8.480490547,4
439,1,1,3,3,3083,Landiona,7.47E+06,454743.411,5.04E+06,45.49529765,8.420777069,4
440,1,1,3,3,3084,Lesa,1.34E+07,465893.8596,5.07E+06,45.82388565,8.560926906,4
441,1,1,3,3,3088,Maggiora,1.11E+07,454310.4909,5.06E+06,45.69954724,8.41311083,4
442,1,1,3,3,3090,Mandello Vitta,5.65E+06,458002.6257,5.04E+06,45.500529,8.462440838,4
443,1,1,3,3,3091,Marano Ticino,7.76E+06,471214.6171,5.05E+06,45.63010156,8.63070407,4
444,1,1,3,3,3093,Massino Visconti,6.85E+06,463480.7694,5.07E+06,45.82671147,8.529837639,4
445,1,1,3,3,3095,Meina,7.46E+06,463363.9472,5.07E+06,45.7852801,8.528683159,4
446,1,1,3,3,3097,Mezzomerico,7.83E+06,468864.5681,5.05E+06,45.620483,8.600622916,4
447,1,1,3,3,3098,Miasino,5.51E+06,456125.9583,5.07E+06,45.80669517,8.435351293,4
448,1,1,3,3,3100,Momo,2.32E+07,466061.0267,5.05E+06,45.56901627,8.565059382,4
449,1,1,3,3,3103,Nebbiuno,8.09E+06,462356.5926,5.07E+06,45.80852103,8.515522333,4
450,1,1,3,3,3104,Nibbiola,1.16E+07,472429.0291,5.02E+06,45.36921982,8.64791386,4
451,1,1,3,3,3106,Novara,1.03E+08,469912.9541,5.03E+06,45.4392535,8.615308103,5
452,1,1,3,3,3108,Oleggio,3.79E+07,472400.0929,5.05E+06,45.59666536,8.646123237,4
453,1,1,3,3,3109,Oleggio Castello,5.24E+06,463460.2646,5.07E+06,45.74440453,8.530265459,4
454,1,1,3,3,3112,Orta San Giulio,6.60E+06,454544.5052,5.07E+06,45.79001925,8.415172827,4
455,1,1,3,3,3114,Paruzzaro,5.73E+06,461992.6216,5.07E+06,45.74789772,8.511367769,4
456,1,1,3,3,3115,Pella,7.92E+06,452289.2637,5.07E+06,45.81052462,8.385931798,4
457,1,1,3,3,3116,Pettenasco,7.23E+06,453735.2202,5.08E+06,45.82775146,8.404358556,4
458,1,1,3,3,3119,Pisano,2.89E+06,461725.727,5.07E+06,45.79364154,8.50753408,4
459,1,1,3,3,3120,Pogno,9.86E+06,451534.8868,5.07E+06,45.75798396,8.376808181,4
460,1,1,3,3,3121,Pombia,1.25E+07,472426.4401,5.05E+06,45.64631586,8.646148856,4
461,1,1,3,3,3122,Prato Sesia,1.22E+07,450902.2329,5.06E+06,45.66329039,8.369738405,4
462,1,1,3,3,3129,Recetto,9.08E+06,455079.4682,5.03E+06,45.45984354,8.42543859,4
463,1,1,3,3,3130,Romagnano Sesia,1.78E+07,453199.9519,5.05E+06,45.63029141,8.399586601,4
464,1,1,3,3,3131,Romentino,1.80E+07,480239.4102,5.03E+06,45.46381697,8.747232118,4
465,1,1,3,3,3133,San Maurizio d'Opaglio,8.67E+06,452845.845,5.07E+06,45.77732227,8.393455674,4
466,1,1,3,3,3134,San Nazzaro Sesia,1.15E+07,454655.97,5.03E+06,45.4270498,8.420357715,4
467,1,1,3,3,3135,San Pietro Mosezzo,3.49E+07,464104.76,5.04E+06,45.46901173,8.540803271,4
468,1,1,3,3,3138,Sillavengo,9.21E+06,456135.0014,5.04E+06,45.51626409,8.438379092,4
469,1,1,3,3,3139,Sizzano,1.08E+07,456543.8894,5.05E+06,45.57752833,8.44300951,4
470,1,1,3,3,3140,Soriso,6.15E+06,453183.4847,5.06E+06,45.73692302,8.39823316,4
471,1,1,3,3,3141,Sozzago,1.35E+07,478437.0054,5.03E+06,45.39594822,8.724506997,4
472,1,1,3,3,3143,Suno,2.17E+07,464622.1031,5.05E+06,45.62690622,8.546152574,4
473,1,1,3,3,3144,Terdobbiate,7.76E+06,476068.7856,5.02E+06,45.37569022,8.694359345,4
474,1,1,3,3,3146,Tornaco,1.37E+07,478538.7933,5.02E+06,45.35270414,8.726016354,4
475,1,1,3,3,3149,Trecate,3.79E+07,479689.5328,5.03E+06,45.43248574,8.740342144,4
476,1,1,3,3,3153,Vaprio d'Agogna,9.92E+06,465394.0175,5.05E+06,45.60275231,8.556245674,4
477,1,1,3,3,3154,Varallo Pombia,1.35E+07,472062.9858,5.06E+06,45.66852538,8.64134289,4
478,1,1,3,3,3158,Vespolate,1.74E+07,473397.3942,5.02E+06,45.34627964,8.660417299,4
479,1,1,3,3,3159,Vicolungo,1.35E+07,457608.9121,5.04E+06,45.47630434,8.457633912,4
480,1,1,3,3,3164,Vinzaglio,1.59E+07,460930.7698,5.02E+06,45.32969428,8.501426171,4
481,1,1,3,3,3166,Gattico-Veruno,2.67E+07,463179.8717,5.06E+06,45.70534788,8.52699062,4
482,1,1,4,4,4001,Acceglio,1.52E+08,337021.7293,4.93E+06,44.48746009,6.950348615,5
483,1,1,4,4,4002,Aisone,3.69E+07,358113.2739,4.91E+06,44.28724875,7.221672911,4
484,1,1,4,4,4003,Alba,5.35E+07,423160.0975,4.95E+06,44.68798494,8.030312553,4
485,1,1,4,4,4004,Albaretto della Torre,4.71E+06,425586.927,4.94E+06,44.59753114,8.062396251,4
486,1,1,4,4,4005,Alto,7.85E+06,419236.5155,4.89E+06,44.11884452,7.990633542,4
487,1,1,4,4,4006,Argentera,7.60E+07,336645.1393,4.92E+06,44.37819143,6.949438609,4
488,1,1,4,4,4007,Arguello,4.68E+06,428516.9429,4.94E+06,44.5880398,8.099460961,4
489,1,1,4,4,4008,Bagnasco,3.08E+07,423983.608,4.90E+06,44.29312196,8.047156167,4
490,1,1,4,4,4009,Bagnolo Piemonte,6.34E+07,361841.5966,4.96E+06,44.75304357,7.254545459,4
491,1,1,4,4,4010,Baldissero d'Alba,1.56E+07,412046.0215,4.96E+06,44.76553695,7.888573544,4
492,1,1,4,4,4011,Barbaresco,7.75E+06,426880.7552,4.95E+06,44.71976363,8.076760657,4
493,1,1,4,4,4012,Barge,8.21E+07,369240.9321,4.95E+06,44.72863336,7.348721472,5
494,1,1,4,4,4013,Barolo,5.89E+06,416053.3653,4.94E+06,44.61535665,7.941950135,4
495,1,1,4,4,4014,Bastia Mondovì,1.27E+07,412540.3982,4.92E+06,44.4481535,7.900823135,4
496,1,1,4,4,4015,Battifollo,1.06E+07,421433.409,4.91E+06,44.32298949,8.014690661,4
497,1,1,4,4,4016,Beinette,1.76E+07,392550.2395,4.91E+06,44.36958153,7.651398178,4
498,1,1,4,4,4017,Bellino,6.18E+07,339892.1836,4.94E+06,44.57621799,6.983386017,4
499,1,1,4,4,4018,Belvedere Langhe,4.96E+06,418858.355,4.93E+06,44.50014854,7.979319932,4
500,1,1,4,4,4019,Bene Vagienna,4.84E+07,406706.5689,4.93E+06,44.53513915,7.825760483,4
501,1,1,4,4,4020,Benevello,5.20E+06,428449.9843,4.94E+06,44.62981005,8.09797112,4
502,1,1,4,4,4021,Bergolo,3.33E+06,434648.8369,4.93E+06,44.5498415,8.177248781,4
503,1,1,4,4,4022,Bernezzo,2.62E+07,374697.461,4.92E+06,44.38279842,7.42697533,4
504,1,1,4,4,4023,Bonvicino,7.27E+06,421776.3498,4.93E+06,44.50494487,8.015944607,4
505,1,1,4,4,4024,Borgomale,8.29E+06,430341.3391,4.94E+06,44.62980422,8.121815434,4
506,1,1,4,4,4025,Borgo San Dalmazzo,2.16E+07,378186.2246,4.91E+06,44.32956814,7.472156451,4
507,1,1,4,4,4026,Bosia,5.63E+06,431887.5659,4.94E+06,44.5985015,8.141769838,4
508,1,1,4,4,4027,Bossolasco,1.44E+07,424649.4436,4.93E+06,44.53224874,8.051645313,4
509,1,1,4,4,4028,Boves,5.10E+07,385117.2471,4.91E+06,44.30750875,7.559627877,4
510,1,1,4,4,4029,Bra,5.92E+07,406929.5902,4.95E+06,44.70703066,7.825105538,4
511,1,1,4,4,4030,Briaglia,6.19E+06,410408.7092,4.92E+06,44.40138603,7.874929982,4
512,1,1,4,4,4031,Briga Alta,5.18E+07,396404.8908,4.89E+06,44.13758894,7.704880116,4
513,1,1,4,4,4032,Brondello,1.04E+07,373005.6558,4.94E+06,44.59871993,7.399842421,4
514,1,1,4,4,4033,Brossasco,2.75E+07,367268.316,4.94E+06,44.58200809,7.328030265,4
515,1,1,4,4,4034,Busca,7.61E+07,376811.3484,4.93E+06,44.50913897,7.450174786,4
516,1,1,4,4,4035,Camerana,2.38E+07,431202.4687,4.92E+06,44.42672391,8.135680305,4
517,1,1,4,4,4037,Canale,1.81E+07,421313.5004,4.96E+06,44.79996861,8.005090253,4
